Date,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Province,Country,Island
1/23/2021,Aceh,11,0,2,9,9126,378,7604,1144,Aceh,Indonesia,Sumatera
1/24/2021,Aceh,18,0,2,16,9144,378,7606,1160,Aceh,Indonesia,Sumatera
1/25/2021,Aceh,0,0,5,-5,9144,378,7611,1155,Aceh,Indonesia,Sumatera
1/26/2021,Aceh,5,0,4,1,9149,378,7615,1156,Aceh,Indonesia,Sumatera
1/27/2021,Aceh,14,0,9,5,9163,378,7624,1161,Aceh,Indonesia,Sumatera
1/28/2021,Aceh,18,0,0,18,9181,378,7624,1179,Aceh,Indonesia,Sumatera
1/29/2021,Aceh,21,0,8,13,9202,378,7632,1192,Aceh,Indonesia,Sumatera
1/30/2021,Aceh,22,0,7,15,9224,378,7639,1207,Aceh,Indonesia,Sumatera
1/31/2021,Aceh,4,0,3,1,9228,378,7642,1208,Aceh,Indonesia,Sumatera
2/1/2021,Aceh,2,0,5,-3,9230,378,7647,1205,Aceh,Indonesia,Sumatera
2/2/2021,Aceh,22,1,11,10,9252,379,7658,1215,Aceh,Indonesia,Sumatera
2/3/2021,Aceh,14,0,20,-6,9266,379,7678,1209,Aceh,Indonesia,Sumatera
2/4/2021,Aceh,10,0,4,6,9276,379,7682,1215,Aceh,Indonesia,Sumatera
2/5/2021,Aceh,9,0,0,9,9285,379,7682,1224,Aceh,Indonesia,Sumatera
2/6/2021,Aceh,13,0,8,5,9298,379,7690,1229,Aceh,Indonesia,Sumatera
2/7/2021,Aceh,14,0,2,12,9312,379,7692,1241,Aceh,Indonesia,Sumatera
2/8/2021,Aceh,11,1,31,-21,9323,380,7723,1220,Aceh,Indonesia,Sumatera
2/9/2021,Aceh,47,0,1,46,9370,380,7724,1266,Aceh,Indonesia,Sumatera
2/10/2021,Aceh,3,0,21,-18,9373,380,7745,1248,Aceh,Indonesia,Sumatera
2/11/2021,Aceh,17,0,5,12,9390,380,7750,1260,Aceh,Indonesia,Sumatera
2/12/2021,Aceh,8,0,0,8,9398,380,7750,1268,Aceh,Indonesia,Sumatera
2/13/2021,Aceh,1,2,3,-4,9399,382,7753,1264,Aceh,Indonesia,Sumatera
2/14/2021,Aceh,4,0,0,4,9403,382,7753,1268,Aceh,Indonesia,Sumatera
2/15/2021,Aceh,0,0,0,0,9403,382,7753,1268,Aceh,Indonesia,Sumatera
2/16/2021,Aceh,0,0,0,0,9403,382,7753,1268,Aceh,Indonesia,Sumatera
2/17/2021,Aceh,0,0,0,0,9403,382,7753,1268,Aceh,Indonesia,Sumatera
2/18/2021,Aceh,32,0,5,27,9435,382,7758,1295,Aceh,Indonesia,Sumatera
2/19/2021,Aceh,13,0,9,4,9448,382,7767,1299,Aceh,Indonesia,Sumatera
2/20/2021,Aceh,8,0,18,-10,9456,382,7785,1289,Aceh,Indonesia,Sumatera
2/21/2021,Aceh,1,0,0,1,9457,382,7785,1290,Aceh,Indonesia,Sumatera
2/22/2021,Aceh,1,0,5,-4,9458,382,7790,1286,Aceh,Indonesia,Sumatera
2/23/2021,Aceh,29,0,7,22,9487,382,7797,1308,Aceh,Indonesia,Sumatera
2/24/2021,Aceh,26,0,8,18,9513,382,7805,1326,Aceh,Indonesia,Sumatera
2/25/2021,Aceh,10,1,0,9,9523,383,7805,1335,Aceh,Indonesia,Sumatera
2/26/2021,Aceh,8,0,21,-13,9531,383,7826,1322,Aceh,Indonesia,Sumatera
2/27/2021,Aceh,3,1,8,-6,9534,384,7834,1316,Aceh,Indonesia,Sumatera
2/28/2021,Aceh,7,0,0,7,9541,384,7834,1323,Aceh,Indonesia,Sumatera
3/1/2021,Aceh,2,0,16,-14,9543,384,7850,1309,Aceh,Indonesia,Sumatera
3/2/2021,Aceh,14,0,4,10,9557,384,7854,1319,Aceh,Indonesia,Sumatera
3/3/2021,Aceh,13,3,6,4,9570,387,7860,1323,Aceh,Indonesia,Sumatera
3/4/2021,Aceh,10,0,2,8,9580,387,7862,1331,Aceh,Indonesia,Sumatera
3/5/2021,Aceh,9,0,4,5,9589,387,7866,1336,Aceh,Indonesia,Sumatera
3/6/2021,Aceh,16,0,18,-2,9605,387,7884,1334,Aceh,Indonesia,Sumatera
3/7/2021,Aceh,4,0,0,4,9609,387,7884,1338,Aceh,Indonesia,Sumatera
3/8/2021,Aceh,7,0,4,3,9616,387,7888,1341,Aceh,Indonesia,Sumatera
3/9/2021,Aceh,26,0,26,0,9642,387,7914,1341,Aceh,Indonesia,Sumatera
3/10/2021,Aceh,0,0,4,-4,9642,387,7918,1337,Aceh,Indonesia,Sumatera
3/11/2021,Aceh,19,0,0,19,9661,387,7918,1356,Aceh,Indonesia,Sumatera
3/12/2021,Aceh,6,1,7,-2,9667,388,7925,1354,Aceh,Indonesia,Sumatera
3/13/2021,Aceh,14,0,0,14,9681,388,7925,1368,Aceh,Indonesia,Sumatera
3/14/2021,Aceh,5,0,28,-23,9686,388,7953,1345,Aceh,Indonesia,Sumatera
3/15/2021,Aceh,0,0,6,-6,9686,388,7959,1339,Aceh,Indonesia,Sumatera
3/16/2021,Aceh,10,0,21,-11,9696,388,7980,1328,Aceh,Indonesia,Sumatera
3/17/2021,Aceh,6,0,3,3,9702,388,7983,1331,Aceh,Indonesia,Sumatera
3/18/2021,Aceh,10,0,3,7,9712,388,7986,1338,Aceh,Indonesia,Sumatera
3/19/2021,Aceh,16,0,0,16,9728,388,7986,1354,Aceh,Indonesia,Sumatera
3/20/2021,Aceh,15,0,23,-8,9743,388,8009,1346,Aceh,Indonesia,Sumatera
3/21/2021,Aceh,0,0,0,0,9743,388,8009,1346,Aceh,Indonesia,Sumatera
3/22/2021,Aceh,20,0,3,17,9763,388,8012,1363,Aceh,Indonesia,Sumatera
3/23/2021,Aceh,15,1,7,7,9778,389,8019,1370,Aceh,Indonesia,Sumatera
3/24/2021,Aceh,13,1,0,12,9791,390,8019,1382,Aceh,Indonesia,Sumatera
3/25/2021,Aceh,6,3,2,1,9797,393,8021,1383,Aceh,Indonesia,Sumatera
3/26/2021,Aceh,15,0,16,-1,9812,393,8037,1382,Aceh,Indonesia,Sumatera
3/27/2021,Aceh,21,2,6,13,9833,395,8043,1395,Aceh,Indonesia,Sumatera
3/28/2021,Aceh,12,0,19,-7,9845,395,8062,1388,Aceh,Indonesia,Sumatera
3/29/2021,Aceh,8,1,6,1,9853,396,8068,1389,Aceh,Indonesia,Sumatera
3/30/2021,Aceh,9,0,0,9,9862,396,8068,1398,Aceh,Indonesia,Sumatera
3/31/2021,Aceh,30,0,2,28,9892,396,8070,1426,Aceh,Indonesia,Sumatera
4/1/2021,Aceh,11,0,1,10,9903,396,8071,1436,Aceh,Indonesia,Sumatera
4/2/2021,Aceh,9,0,6,3,9912,396,8077,1439,Aceh,Indonesia,Sumatera
4/3/2021,Aceh,6,0,6,0,9918,396,8083,1439,Aceh,Indonesia,Sumatera
4/4/2021,Aceh,4,0,2,2,9922,396,8085,1441,Aceh,Indonesia,Sumatera
4/5/2021,Aceh,11,1,0,10,9933,397,8085,1451,Aceh,Indonesia,Sumatera
4/6/2021,Aceh,13,1,31,-19,9946,398,8116,1432,Aceh,Indonesia,Sumatera
4/7/2021,Aceh,39,0,21,18,9985,398,8137,1450,Aceh,Indonesia,Sumatera
4/8/2021,Aceh,42,1,7,34,10027,399,8144,1484,Aceh,Indonesia,Sumatera
4/9/2021,Aceh,28,1,6,21,10055,400,8150,1505,Aceh,Indonesia,Sumatera
4/10/2021,Aceh,20,3,5,12,10075,403,8155,1517,Aceh,Indonesia,Sumatera
4/11/2021,Aceh,7,0,0,7,10082,403,8155,1524,Aceh,Indonesia,Sumatera
4/12/2021,Aceh,24,2,17,5,10106,405,8172,1529,Aceh,Indonesia,Sumatera
4/13/2021,Aceh,28,0,35,-7,10134,405,8207,1522,Aceh,Indonesia,Sumatera
4/14/2021,Aceh,26,0,21,5,10160,405,8228,1527,Aceh,Indonesia,Sumatera
4/15/2021,Aceh,40,1,101,-62,10200,406,8329,1465,Aceh,Indonesia,Sumatera
4/16/2021,Aceh,22,0,121,-99,10222,406,8450,1366,Aceh,Indonesia,Sumatera
4/17/2021,Aceh,35,1,113,-79,10257,407,8563,1287,Aceh,Indonesia,Sumatera
4/18/2021,Aceh,43,1,100,-58,10300,408,8663,1229,Aceh,Indonesia,Sumatera
4/19/2021,Aceh,13,1,101,-89,10313,409,8764,1140,Aceh,Indonesia,Sumatera
4/20/2021,Aceh,52,6,113,-67,10365,415,8877,1073,Aceh,Indonesia,Sumatera
4/21/2021,Aceh,64,2,113,-51,10429,417,8990,1022,Aceh,Indonesia,Sumatera
4/22/2021,Aceh,87,2,105,-20,10516,419,9095,1002,Aceh,Indonesia,Sumatera
4/23/2021,Aceh,91,2,9,80,10607,421,9104,1082,Aceh,Indonesia,Sumatera
4/24/2021,Aceh,46,5,107,-66,10653,426,9211,1016,Aceh,Indonesia,Sumatera
4/25/2021,Aceh,24,2,109,-87,10677,428,9320,929,Aceh,Indonesia,Sumatera
4/26/2021,Aceh,67,3,33,31,10744,431,9353,960,Aceh,Indonesia,Sumatera
4/27/2021,Aceh,70,0,10,60,10814,431,9363,1020,Aceh,Indonesia,Sumatera
4/28/2021,Aceh,71,4,107,-40,10885,435,9470,980,Aceh,Indonesia,Sumatera
4/29/2021,Aceh,82,3,56,23,10967,438,9526,1003,Aceh,Indonesia,Sumatera
4/30/2021,Aceh,78,1,83,-6,11045,439,9609,997,Aceh,Indonesia,Sumatera
5/1/2021,Aceh,124,2,118,4,11169,441,9727,1001,Aceh,Indonesia,Sumatera
5/2/2021,Aceh,68,7,52,9,11237,448,9779,1010,Aceh,Indonesia,Sumatera
5/3/2021,Aceh,56,1,14,41,11293,449,9793,1051,Aceh,Indonesia,Sumatera
5/4/2021,Aceh,98,5,9,84,11391,454,9802,1135,Aceh,Indonesia,Sumatera
5/5/2021,Aceh,91,6,18,67,11482,460,9820,1202,Aceh,Indonesia,Sumatera
5/6/2021,Aceh,107,1,38,68,11589,461,9858,1270,Aceh,Indonesia,Sumatera
5/7/2021,Aceh,113,4,114,-5,11702,465,9972,1265,Aceh,Indonesia,Sumatera
5/8/2021,Aceh,100,4,5,91,11802,469,9977,1356,Aceh,Indonesia,Sumatera
5/9/2021,Aceh,28,6,91,-69,11830,475,10068,1287,Aceh,Indonesia,Sumatera
5/10/2021,Aceh,68,5,87,-24,11898,480,10155,1263,Aceh,Indonesia,Sumatera
5/11/2021,Aceh,100,2,32,66,11998,482,10187,1329,Aceh,Indonesia,Sumatera
5/12/2021,Aceh,128,3,32,93,12126,485,10219,1422,Aceh,Indonesia,Sumatera
5/13/2021,Aceh,26,1,22,3,12152,486,10241,1425,Aceh,Indonesia,Sumatera
5/14/2021,Aceh,5,3,18,-16,12157,489,10259,1409,Aceh,Indonesia,Sumatera
5/15/2021,Aceh,57,2,12,43,12214,491,10271,1452,Aceh,Indonesia,Sumatera
5/16/2021,Aceh,35,2,72,-39,12249,493,10343,1413,Aceh,Indonesia,Sumatera
5/17/2021,Aceh,91,5,22,64,12340,498,10365,1477,Aceh,Indonesia,Sumatera
5/18/2021,Aceh,128,4,74,50,12468,502,10439,1527,Aceh,Indonesia,Sumatera
5/19/2021,Aceh,147,9,62,76,12615,511,10501,1603,Aceh,Indonesia,Sumatera
5/20/2021,Aceh,199,3,2,194,12814,514,10503,1797,Aceh,Indonesia,Sumatera
5/21/2021,Aceh,176,9,102,65,12990,523,10605,1862,Aceh,Indonesia,Sumatera
5/22/2021,Aceh,135,5,9,121,13125,528,10614,1983,Aceh,Indonesia,Sumatera
5/23/2021,Aceh,104,6,92,6,13229,534,10706,1989,Aceh,Indonesia,Sumatera
5/24/2021,Aceh,167,8,255,-96,13396,542,10961,1893,Aceh,Indonesia,Sumatera
5/25/2021,Aceh,185,9,149,27,13581,551,11110,1920,Aceh,Indonesia,Sumatera
5/26/2021,Aceh,267,4,37,226,13848,555,11147,2146,Aceh,Indonesia,Sumatera
5/27/2021,Aceh,230,7,128,95,14078,562,11275,2241,Aceh,Indonesia,Sumatera
5/28/2021,Aceh,260,8,145,107,14338,570,11420,2348,Aceh,Indonesia,Sumatera
5/29/2021,Aceh,293,7,125,161,14631,577,11545,2509,Aceh,Indonesia,Sumatera
5/30/2021,Aceh,270,3,116,151,14901,580,11661,2660,Aceh,Indonesia,Sumatera
5/31/2021,Aceh,116,15,132,-31,15017,595,11793,2629,Aceh,Indonesia,Sumatera
6/1/2021,Aceh,122,1,117,4,15139,596,11910,2633,Aceh,Indonesia,Sumatera
6/2/2021,Aceh,101,2,1,98,15240,598,11911,2731,Aceh,Indonesia,Sumatera
6/3/2021,Aceh,214,7,47,160,15454,605,11958,2891,Aceh,Indonesia,Sumatera
6/4/2021,Aceh,209,9,39,161,15663,614,11997,3052,Aceh,Indonesia,Sumatera
6/5/2021,Aceh,206,3,121,82,15869,617,12118,3134,Aceh,Indonesia,Sumatera
6/6/2021,Aceh,196,2,139,55,16065,619,12257,3189,Aceh,Indonesia,Sumatera
6/7/2021,Aceh,130,8,189,-67,16195,627,12446,3122,Aceh,Indonesia,Sumatera
6/8/2021,Aceh,157,5,68,84,16352,632,12514,3206,Aceh,Indonesia,Sumatera
6/9/2021,Aceh,226,15,114,97,16578,647,12628,3303,Aceh,Indonesia,Sumatera
6/10/2021,Aceh,247,8,35,204,16825,655,12663,3507,Aceh,Indonesia,Sumatera
6/11/2021,Aceh,284,7,87,190,17109,662,12750,3697,Aceh,Indonesia,Sumatera
6/12/2021,Aceh,108,14,188,-94,17217,676,12938,3603,Aceh,Indonesia,Sumatera
6/13/2021,Aceh,159,6,39,114,17376,682,12977,3717,Aceh,Indonesia,Sumatera
6/14/2021,Aceh,166,6,46,114,17542,688,13023,3831,Aceh,Indonesia,Sumatera
6/15/2021,Aceh,155,8,281,-134,17697,696,13304,3697,Aceh,Indonesia,Sumatera
6/16/2021,Aceh,133,9,51,73,17830,705,13355,3770,Aceh,Indonesia,Sumatera
6/17/2021,Aceh,140,4,88,48,17970,709,13443,3818,Aceh,Indonesia,Sumatera
6/18/2021,Aceh,150,2,67,81,18120,711,13510,3899,Aceh,Indonesia,Sumatera
6/19/2021,Aceh,116,7,79,30,18236,718,13589,3929,Aceh,Indonesia,Sumatera
6/20/2021,Aceh,93,3,20,70,18329,721,13609,3999,Aceh,Indonesia,Sumatera
6/21/2021,Aceh,47,12,197,-162,18376,733,13806,3837,Aceh,Indonesia,Sumatera
6/22/2021,Aceh,63,10,79,-26,18439,743,13885,3811,Aceh,Indonesia,Sumatera
6/23/2021,Aceh,156,6,223,-73,18595,749,14108,3738,Aceh,Indonesia,Sumatera
6/24/2021,Aceh,73,6,111,-44,18668,755,14219,3694,Aceh,Indonesia,Sumatera
6/25/2021,Aceh,103,6,57,40,18771,761,14276,3734,Aceh,Indonesia,Sumatera
6/26/2021,Aceh,81,6,90,-15,18852,767,14366,3719,Aceh,Indonesia,Sumatera
6/27/2021,Aceh,59,4,40,15,18911,771,14406,3734,Aceh,Indonesia,Sumatera
6/28/2021,Aceh,104,14,30,60,19015,785,14436,3794,Aceh,Indonesia,Sumatera
6/29/2021,Aceh,133,10,87,36,19148,795,14523,3830,Aceh,Indonesia,Sumatera
6/30/2021,Aceh,98,11,117,-30,19246,806,14640,3800,Aceh,Indonesia,Sumatera
7/1/2021,Aceh,92,3,53,36,19338,809,14693,3836,Aceh,Indonesia,Sumatera
7/2/2021,Aceh,94,8,259,-173,19432,817,14952,3663,Aceh,Indonesia,Sumatera
7/3/2021,Aceh,72,6,209,-143,19504,823,15161,3520,Aceh,Indonesia,Sumatera
7/4/2021,Aceh,72,1,67,4,19576,824,15228,3524,Aceh,Indonesia,Sumatera
7/5/2021,Aceh,34,7,21,6,19610,831,15249,3530,Aceh,Indonesia,Sumatera
7/6/2021,Aceh,174,2,72,100,19784,833,15321,3630,Aceh,Indonesia,Sumatera
7/7/2021,Aceh,114,7,31,76,19898,840,15352,3706,Aceh,Indonesia,Sumatera
7/8/2021,Aceh,162,7,53,102,20060,847,15405,3808,Aceh,Indonesia,Sumatera
7/9/2021,Aceh,80,13,108,-41,20140,860,15513,3767,Aceh,Indonesia,Sumatera
7/10/2021,Aceh,133,2,16,115,20273,862,15529,3882,Aceh,Indonesia,Sumatera
7/11/2021,Aceh,67,3,43,21,20340,865,15572,3903,Aceh,Indonesia,Sumatera
7/12/2021,Aceh,36,6,181,-151,20376,871,15753,3752,Aceh,Indonesia,Sumatera
7/13/2021,Aceh,162,7,139,16,20538,878,15892,3768,Aceh,Indonesia,Sumatera
7/14/2021,Aceh,116,8,20,88,20654,886,15912,3856,Aceh,Indonesia,Sumatera
7/15/2021,Aceh,100,9,82,9,20754,895,15994,3865,Aceh,Indonesia,Sumatera
7/16/2021,Aceh,64,5,50,9,20818,900,16044,3874,Aceh,Indonesia,Sumatera
7/17/2021,Aceh,69,13,39,17,20887,913,16083,3891,Aceh,Indonesia,Sumatera
7/18/2021,Aceh,63,8,85,-30,20950,921,16168,3861,Aceh,Indonesia,Sumatera
7/19/2021,Aceh,11,3,49,-41,20961,924,16217,3820,Aceh,Indonesia,Sumatera
7/20/2021,Aceh,52,0,11,41,21013,924,16228,3861,Aceh,Indonesia,Sumatera
7/21/2021,Aceh,51,4,36,11,21064,928,16264,3872,Aceh,Indonesia,Sumatera
7/22/2021,Aceh,103,1,57,45,21167,929,16321,3917,Aceh,Indonesia,Sumatera
7/23/2021,Aceh,145,3,33,109,21312,932,16354,4026,Aceh,Indonesia,Sumatera
7/24/2021,Aceh,212,3,41,168,21524,935,16395,4194,Aceh,Indonesia,Sumatera
7/25/2021,Aceh,200,5,47,148,21724,940,16442,4342,Aceh,Indonesia,Sumatera
7/26/2021,Aceh,160,5,56,99,21884,945,16498,4441,Aceh,Indonesia,Sumatera
7/27/2021,Aceh,226,8,70,148,22110,953,16568,4589,Aceh,Indonesia,Sumatera
7/28/2021,Aceh,237,5,40,192,22347,958,16608,4781,Aceh,Indonesia,Sumatera
7/29/2021,Aceh,231,10,40,181,22578,968,16648,4962,Aceh,Indonesia,Sumatera
7/30/2021,Aceh,240,10,66,164,22818,978,16714,5126,Aceh,Indonesia,Sumatera
7/31/2021,Aceh,228,8,161,59,23046,986,16875,5185,Aceh,Indonesia,Sumatera
8/1/2021,Aceh,204,6,67,131,23250,992,16942,5316,Aceh,Indonesia,Sumatera
8/2/2021,Aceh,62,2,188,-128,23312,994,17130,5188,Aceh,Indonesia,Sumatera
8/3/2021,Aceh,259,14,168,77,23571,1008,17298,5265,Aceh,Indonesia,Sumatera
8/4/2021,Aceh,351,10,99,242,23922,1018,17397,5507,Aceh,Indonesia,Sumatera
8/5/2021,Aceh,285,18,133,134,24207,1036,17530,5641,Aceh,Indonesia,Sumatera
8/6/2021,Aceh,383,4,192,187,24590,1040,17722,5828,Aceh,Indonesia,Sumatera
8/7/2021,Aceh,343,13,184,146,24933,1053,17906,5974,Aceh,Indonesia,Sumatera
8/8/2021,Aceh,285,11,327,-53,25218,1064,18233,5921,Aceh,Indonesia,Sumatera
8/9/2021,Aceh,152,20,137,-5,25370,1084,18370,5916,Aceh,Indonesia,Sumatera
8/10/2021,Aceh,379,7,95,277,25749,1091,18465,6193,Aceh,Indonesia,Sumatera
8/11/2021,Aceh,385,6,151,228,26134,1097,18616,6421,Aceh,Indonesia,Sumatera
8/12/2021,Aceh,181,30,375,-224,26315,1127,18991,6197,Aceh,Indonesia,Sumatera
8/13/2021,Aceh,411,9,383,19,26726,1136,19374,6216,Aceh,Indonesia,Sumatera
8/14/2021,Aceh,397,16,561,-180,27123,1152,19935,6036,Aceh,Indonesia,Sumatera
8/15/2021,Aceh,310,10,1035,-735,27433,1162,20970,5301,Aceh,Indonesia,Sumatera
8/16/2021,Aceh,341,27,136,178,27774,1189,21106,5479,Aceh,Indonesia,Sumatera
8/17/2021,Aceh,390,12,220,158,28164,1201,21326,5637,Aceh,Indonesia,Sumatera
8/18/2021,Aceh,383,10,176,197,28547,1211,21502,5834,Aceh,Indonesia,Sumatera
8/19/2021,Aceh,355,12,238,105,28902,1223,21740,5939,Aceh,Indonesia,Sumatera
8/20/2021,Aceh,459,22,244,193,29361,1245,21984,6132,Aceh,Indonesia,Sumatera
8/21/2021,Aceh,382,29,256,97,29743,1274,22240,6229,Aceh,Indonesia,Sumatera
8/22/2021,Aceh,334,24,178,132,30077,1298,22418,6361,Aceh,Indonesia,Sumatera
8/23/2021,Aceh,229,22,287,-80,30306,1320,22705,6281,Aceh,Indonesia,Sumatera
8/24/2021,Aceh,354,13,337,4,30660,1333,23042,6285,Aceh,Indonesia,Sumatera
8/25/2021,Aceh,368,19,253,96,31028,1352,23295,6381,Aceh,Indonesia,Sumatera
8/26/2021,Aceh,361,17,181,163,31389,1369,23476,6544,Aceh,Indonesia,Sumatera
8/27/2021,Aceh,388,16,112,260,31777,1385,23588,6804,Aceh,Indonesia,Sumatera
8/28/2021,Aceh,307,23,388,-104,32084,1408,23976,6700,Aceh,Indonesia,Sumatera
8/29/2021,Aceh,335,19,194,122,32419,1427,24170,6822,Aceh,Indonesia,Sumatera
8/30/2021,Aceh,190,19,223,-52,32609,1446,24393,6770,Aceh,Indonesia,Sumatera
8/31/2021,Aceh,327,26,387,-86,32936,1472,24780,6684,Aceh,Indonesia,Sumatera
9/1/2021,Aceh,310,17,301,-8,33246,1489,25081,6676,Aceh,Indonesia,Sumatera
9/2/2021,Aceh,323,13,202,108,33569,1502,25283,6784,Aceh,Indonesia,Sumatera
9/3/2021,Aceh,339,24,239,76,33908,1526,25522,6860,Aceh,Indonesia,Sumatera
9/4/2021,Aceh,232,14,305,-87,34140,1540,25827,6773,Aceh,Indonesia,Sumatera
9/5/2021,Aceh,262,15,312,-65,34402,1555,26139,6708,Aceh,Indonesia,Sumatera
9/6/2021,Aceh,164,10,302,-148,34566,1565,26441,6560,Aceh,Indonesia,Sumatera
9/7/2021,Aceh,279,30,420,-171,34845,1595,26861,6389,Aceh,Indonesia,Sumatera
9/8/2021,Aceh,252,30,324,-102,35097,1625,27185,6287,Aceh,Indonesia,Sumatera
9/9/2021,Aceh,230,11,190,29,35327,1636,27375,6316,Aceh,Indonesia,Sumatera
9/10/2021,Aceh,250,21,217,12,35577,1657,27592,6328,Aceh,Indonesia,Sumatera
9/11/2021,Aceh,207,25,457,-275,35784,1682,28049,6053,Aceh,Indonesia,Sumatera
9/12/2021,Aceh,125,11,276,-162,35909,1693,28325,5891,Aceh,Indonesia,Sumatera
9/13/2021,Aceh,133,9,455,-331,36042,1702,28780,5560,Aceh,Indonesia,Sumatera
9/14/2021,Aceh,143,11,216,-84,36185,1713,28996,5476,Aceh,Indonesia,Sumatera
9/15/2021,Aceh,135,18,163,-46,36320,1731,29159,5430,Aceh,Indonesia,Sumatera
9/16/2021,Aceh,139,19,241,-121,36459,1750,29400,5309,Aceh,Indonesia,Sumatera
9/17/2021,Aceh,161,14,212,-65,36620,1764,29612,5244,Aceh,Indonesia,Sumatera
9/18/2021,Aceh,159,16,376,-233,36779,1780,29988,5011,Aceh,Indonesia,Sumatera
9/19/2021,Aceh,111,12,270,-171,36890,1792,30258,4840,Aceh,Indonesia,Sumatera
9/20/2021,Aceh,64,23,267,-226,36954,1815,30525,4614,Aceh,Indonesia,Sumatera
9/21/2021,Aceh,164,16,557,-409,37118,1831,31082,4205,Aceh,Indonesia,Sumatera
9/22/2021,Aceh,122,14,833,-725,37240,1845,31915,3480,Aceh,Indonesia,Sumatera
9/23/2021,Aceh,70,23,167,-120,37310,1868,32082,3360,Aceh,Indonesia,Sumatera
9/24/2021,Aceh,85,12,884,-811,37395,1880,32966,2549,Aceh,Indonesia,Sumatera
9/25/2021,Aceh,88,9,494,-415,37483,1889,33460,2134,Aceh,Indonesia,Sumatera
9/26/2021,Aceh,44,5,144,-105,37527,1894,33604,2029,Aceh,Indonesia,Sumatera
9/27/2021,Aceh,63,4,86,-27,37590,1898,33690,2002,Aceh,Indonesia,Sumatera
9/28/2021,Aceh,42,9,155,-122,37632,1907,33845,1880,Aceh,Indonesia,Sumatera
9/29/2021,Aceh,62,10,75,-23,37694,1917,33920,1857,Aceh,Indonesia,Sumatera
9/30/2021,Aceh,40,10,101,-71,37734,1927,34021,1786,Aceh,Indonesia,Sumatera
10/1/2021,Aceh,58,10,125,-77,37792,1937,34146,1709,Aceh,Indonesia,Sumatera
10/2/2021,Aceh,20,10,121,-111,37812,1947,34267,1598,Aceh,Indonesia,Sumatera
10/3/2021,Aceh,33,10,103,-80,37845,1957,34370,1518,Aceh,Indonesia,Sumatera
10/4/2021,Aceh,23,8,87,-72,37868,1965,34457,1446,Aceh,Indonesia,Sumatera
10/5/2021,Aceh,47,7,113,-73,37915,1972,34570,1373,Aceh,Indonesia,Sumatera
10/6/2021,Aceh,35,10,141,-116,37950,1982,34711,1257,Aceh,Indonesia,Sumatera
10/7/2021,Aceh,28,11,195,-178,37978,1993,34906,1079,Aceh,Indonesia,Sumatera
10/8/2021,Aceh,43,9,272,-238,38021,2002,35178,841,Aceh,Indonesia,Sumatera
10/9/2021,Aceh,17,6,70,-59,38038,2008,35248,782,Aceh,Indonesia,Sumatera
10/10/2021,Aceh,23,6,43,-26,38061,2014,35291,756,Aceh,Indonesia,Sumatera
10/11/2021,Aceh,9,1,121,-113,38070,2015,35412,643,Aceh,Indonesia,Sumatera
10/12/2021,Aceh,22,2,70,-50,38092,2017,35482,593,Aceh,Indonesia,Sumatera
10/13/2021,Aceh,24,4,54,-34,38116,2021,35536,559,Aceh,Indonesia,Sumatera
10/14/2021,Aceh,8,2,46,-40,38124,2023,35582,519,Aceh,Indonesia,Sumatera
10/15/2021,Aceh,24,3,63,-42,38148,2026,35645,477,Aceh,Indonesia,Sumatera
10/16/2021,Aceh,28,4,68,-44,38176,2030,35713,433,Aceh,Indonesia,Sumatera
10/17/2021,Aceh,16,1,19,-4,38192,2031,35732,429,Aceh,Indonesia,Sumatera
10/18/2021,Aceh,14,0,51,-37,38206,2031,35783,392,Aceh,Indonesia,Sumatera
10/19/2021,Aceh,18,2,85,-69,38224,2033,35868,323,Aceh,Indonesia,Sumatera
10/20/2021,Aceh,11,1,82,-72,38235,2034,35950,251,Aceh,Indonesia,Sumatera
10/21/2021,Aceh,5,4,23,-22,38240,2038,35973,229,Aceh,Indonesia,Sumatera
10/22/2021,Aceh,19,2,25,-8,38259,2040,35998,221,Aceh,Indonesia,Sumatera
10/23/2021,Aceh,11,2,14,-5,38270,2042,36012,216,Aceh,Indonesia,Sumatera
10/24/2021,Aceh,10,2,23,-15,38280,2044,36035,201,Aceh,Indonesia,Sumatera
10/25/2021,Aceh,6,1,9,-4,38286,2045,36044,197,Aceh,Indonesia,Sumatera
10/26/2021,Aceh,5,2,16,-13,38291,2047,36060,184,Aceh,Indonesia,Sumatera
10/27/2021,Aceh,5,2,12,-9,38296,2049,36072,175,Aceh,Indonesia,Sumatera
10/28/2021,Aceh,6,2,15,-11,38302,2051,36087,164,Aceh,Indonesia,Sumatera
10/29/2021,Aceh,4,1,16,-13,38306,2052,36103,151,Aceh,Indonesia,Sumatera
10/30/2021,Aceh,4,1,19,-16,38310,2053,36122,135,Aceh,Indonesia,Sumatera
10/31/2021,Aceh,7,2,18,-13,38317,2055,36140,122,Aceh,Indonesia,Sumatera
4/1/2020,Bali,6,0,1,5,18,2,5,11,Bali,Indonesia,Nusa Tenggara
4/2/2020,Bali,0,0,0,0,18,2,5,11,Bali,Indonesia,Nusa Tenggara
4/3/2020,Bali,3,0,0,3,21,2,5,14,Bali,Indonesia,Nusa Tenggara
4/4/2020,Bali,5,0,0,5,26,2,5,19,Bali,Indonesia,Nusa Tenggara
